Serial	ReadingDateTimeUTC	WH	VARH
METER000002	28-03-2020 21:00	31590857	8917416
METER000002	28-03-2020 21:30	31591051	8917438
METER000002	28-03-2020 22:00	31591229	8917453
METER000002	28-03-2020 22:30	31591405	8917469
METER000002	28-03-2020 23:00	31591589	8917482
METER000002	28-03-2020 23:30	31591768	8917494
METER000002	29-03-2020 00:00	31591948	8917504
METER000002	29-03-2020 00:30	31592124	8917514
METER000002	29-03-2020 01:00	31592292	8917524
METER000002	29-03-2020 01:30	31592459	8917535
METER000002	29-03-2020 02:00	31592658	8917545
METER000002	29-03-2020 02:30	31592846	8917554
METER000002	29-03-2020 03:00	31593026	8917559
METER000002	29-03-2020 03:30	31593190	8917573
METER000002	29-03-2020 04:00	31593353	8917589
METER000002	29-03-2020 04:30	31593532	8917595
METER000002	29-03-2020 05:00	31593750	8917600
METER000002	29-03-2020 05:30	31594015	8917618
METER000002	29-03-2020 06:00	31594289	8917663
METER000002	29-03-2020 06:30	31594536	8917715
METER000002	29-03-2020 07:00	31594777	8917763
METER000002	29-03-2020 07:30	31595016	8917806
METER000002	29-03-2020 08:00	31595258	8917854
METER000002	29-03-2020 08:30	31595491	8917906
METER000002	29-03-2020 09:00	31595719	8917955
METER000002	29-03-2020 09:30	31595947	8918015
METER000002	29-03-2020 10:00	31596171	8918072
METER000002	29-03-2020 10:30	31596393	8918121
METER000002	29-03-2020 11:00	31596615	8918160
METER000002	29-03-2020 11:30	31596825	8918195
METER000002	29-03-2020 12:00	31597030	8918224
METER000002	29-03-2020 12:30	31597222	8918257
METER000002	29-03-2020 13:00	31597398	8918270
METER000002	29-03-2020 13:30	31597564	8918279
METER000002	29-03-2020 14:00	31597730	8918291
METER000002	29-03-2020 14:30	31597896	8918297
METER000002	29-03-2020 15:00	31598066	8918308
METER000002	29-03-2020 15:30	31598227	8918324
METER000002	29-03-2020 16:00	31598376	8918351
METER000002	29-03-2020 16:30	31598525	8918374
METER000002	29-03-2020 17:00	31598683	8918407
METER000002	29-03-2020 17:30	31598835	8918438
METER000002	29-03-2020 18:00	31598987	8918467
METER000002	29-03-2020 18:30	31599140	8918499
METER000002	29-03-2020 19:00	31599287	8918531
METER000002	29-03-2020 19:30	31599434	8918563
METER000002	29-03-2020 20:00	31599586	8918602
METER000002	29-03-2020 20:30	31599738	8918643
METER000002	29-03-2020 21:00	31599890	8918679
METER000002	29-03-2020 21:30	31600041	8918725
METER000002	29-03-2020 22:00	31600184	8918761
METER000002	29-03-2020 22:30	31600327	8918796
METER000002	29-03-2020 23:00	31600477	8918833
METER000002	29-03-2020 23:30	31600625	8918863
METER000002	30-03-2020 00:00	31600775	8918893
METER000002	30-03-2020 00:30	31600926	8918923
METER000002	30-03-2020 01:00	31601070	8918954
METER000002	30-03-2020 01:30	31601215	8918986
METER000002	30-03-2020 02:00	31601363	8919023
METER000002	30-03-2020 02:30	31601513	8919059
METER000002	30-03-2020 03:00	31601663	8919095
METER000002	30-03-2020 03:30	31601808	8919138
METER000002	30-03-2020 04:00	31601962	8919170
METER000002	30-03-2020 04:30	31602204	8919195
METER000002	30-03-2020 05:00	31602411	8919213
METER000002	30-03-2020 05:30	31602639	8919246
METER000002	30-03-2020 06:00	31602913	8919294
METER000002	30-03-2020 06:30	31603158	8919334
METER000002	30-03-2020 07:00	31603403	8919382
METER000002	30-03-2020 07:30	31603637	8919433
METER000002	30-03-2020 08:00	31603903	8919493
METER000002	30-03-2020 08:30	31604140	8919547
METER000002	30-03-2020 09:00	31604390	8919594
METER000002	30-03-2020 09:30	31604657	8919653
METER000002	30-03-2020 10:00	31604896	8919707
METER000002	30-03-2020 10:30	31605140	8919763
METER000002	30-03-2020 11:00	31605394	8919835
METER000002	30-03-2020 11:30	31605641	8919889
METER000002	30-03-2020 12:00	31605888	8919947
METER000002	30-03-2020 12:30	31606165	8920001
METER000002	30-03-2020 13:00	31606412	8920053
METER000002	30-03-2020 13:30	31606677	8920101
METER000002	30-03-2020 14:00	31606917	8920173
METER000002	30-03-2020 14:30	31607175	8920242
METER000002	30-03-2020 15:00	31607422	8920316
METER000002	30-03-2020 15:30	31607668	8920401
METER000002	30-03-2020 16:00	31607891	8920469
METER000002	30-03-2020 16:30	31608095	8920515
METER000002	30-03-2020 17:00	31608295	8920555
METER000002	30-03-2020 17:30	31608489	8920590
METER000002	30-03-2020 18:00	31608674	8920639
METER000002	30-03-2020 18:30	31608851	8920698
METER000002	30-03-2020 19:00	31609020	8920751
METER000002	30-03-2020 19:30	31609183	8920800
METER000002	30-03-2020 20:00	31609346	8920851
METER000002	30-03-2020 20:30	31609508	8920903
METER000002	30-03-2020 21:00	31609666	8920944
METER000002	30-03-2020 21:30	31609817	8920993
METER000002	30-03-2020 22:00	31609965	8921035
METER000002	30-03-2020 22:30	31610112	8921073
METER000002	30-03-2020 23:00	31610264	8921111
METER000002	30-03-2020 23:30	31610413	8921143
METER000002	31-03-2020 00:00	31610564	8921176
METER000002	31-03-2020 00:30	31610718	8921205
METER000002	31-03-2020 01:00	31610875	8921246
METER000002	31-03-2020 01:30	31611032	8921292
METER000002	31-03-2020 02:00	31611189	8921343
METER000002	31-03-2020 02:30	31611343	8921387
METER000002	31-03-2020 03:00	31611495	8921425
METER000002	31-03-2020 03:30	31611649	8921475
METER000002	31-03-2020 04:00	31611825	8921508
METER000002	31-03-2020 04:30	31612076	8921520
METER000002	31-03-2020 05:00	31612307	8921539
METER000002	31-03-2020 05:30	31612555	8921575
METER000002	31-03-2020 06:00	31612780	8921624
METER000002	31-03-2020 06:30	31613016	8921677
METER000002	31-03-2020 07:00	31613257	8921741
METER000002	31-03-2020 07:30	31613505	8921807
METER000002	31-03-2020 08:00	31613776	8921880
METER000002	31-03-2020 08:30	31614058	8921952
METER000002	31-03-2020 09:00	31614325	8922019
METER000002	31-03-2020 09:30	31614565	8922090
METER000002	31-03-2020 10:00	31614812	8922151
METER000002	31-03-2020 10:30	31615094	8922217
METER000002	31-03-2020 11:00	31615360	8922263
METER000002	31-03-2020 11:30	31615620	8922314
METER000002	31-03-2020 12:00	31615885	8922376
METER000002	31-03-2020 12:30	31616153	8922437
METER000002	31-03-2020 13:00	31616420	8922515
METER000002	31-03-2020 13:30	31616676	8922593
METER000002	31-03-2020 14:00	31616940	8922668
METER000002	31-03-2020 14:30	31617186	8922743
METER000002	31-03-2020 15:00	31617417	8922803
METER000002	31-03-2020 15:30	31617642	8922868
METER000002	31-03-2020 16:00	31617852	8922919
METER000002	31-03-2020 16:30	31618046	8922952
METER000002	31-03-2020 17:00	31618238	8922984
METER000002	31-03-2020 17:30	31618422	8923010
METER000002	31-03-2020 18:00	31618599	8923057
METER000002	31-03-2020 18:30	31618764	8923118
METER000002	31-03-2020 19:00	31618919	8923157
METER000002	31-03-2020 19:30	31619068	8923188
METER000002	31-03-2020 20:00	31619216	8923221
METER000002	31-03-2020 20:30	31619366	8923252
METER000002	31-03-2020 21:00	31619513	8923282
METER000002	31-03-2020 21:30	31619658	8923322
METER000002	31-03-2020 22:00	31619797	8923356
METER000002	31-03-2020 22:30	31619939	8923390
METER000002	31-03-2020 23:00	31620080	8923414
METER000002	31-03-2020 23:30	31620223	8923438
METER000002	01-04-2020 00:00	31620365	8923463
METER000002	01-04-2020 00:30	31620506	8923494
METER000002	01-04-2020 01:00	31620647	8923514
METER000002	01-04-2020 01:30	31620788	8923535
METER000002	01-04-2020 02:00	31620930	8923567
METER000002	01-04-2020 02:30	31621069	8923593
METER000002	01-04-2020 03:00	31621210	8923618
METER000002	01-04-2020 03:30	31621352	8923653
METER000002	01-04-2020 04:00	31621510	8923673
METER000002	01-04-2020 04:30	31621763	8923679
METER000002	01-04-2020 05:00	31622009	8923687
METER000002	01-04-2020 05:30	31622240	8923719
METER000002	01-04-2020 06:00	31622477	8923762
METER000002	01-04-2020 06:30	31622735	8923815
METER000002	01-04-2020 07:00	31622972	8923857
METER000002	01-04-2020 07:30	31623210	8923902
METER000002	01-04-2020 08:00	31623450	8923957
METER000002	01-04-2020 08:30	31623709	8924020
METER000002	01-04-2020 09:00	31623981	8924098
METER000002	01-04-2020 09:30	31624242	8924178
METER000002	01-04-2020 10:00	31624499	8924250
METER000002	01-04-2020 10:30	31624762	8924322
METER000002	01-04-2020 11:00	31625013	8924391
METER000002	01-04-2020 11:30	31625271	8924448
METER000002	01-04-2020 12:00	31625550	8924513
METER000002	01-04-2020 12:30	31625811	8924575
METER000002	01-04-2020 13:00	31626074	8924647
METER000002	01-04-2020 13:30	31626329	8924718
METER000002	01-04-2020 14:00	31626580	8924793
METER000002	01-04-2020 14:30	31626829	8924867
METER000002	01-04-2020 15:00	31627073	8924935
METER000002	01-04-2020 15:30	31627307	8925007
METER000002	01-04-2020 16:00	31627524	8925063
METER000002	01-04-2020 16:30	31627729	8925109
METER000002	01-04-2020 17:00	31627928	8925146
METER000002	01-04-2020 17:30	31628127	8925185
METER000002	01-04-2020 18:00	31628318	8925231
METER000002	01-04-2020 18:30	31628490	8925288
METER000002	01-04-2020 19:00	31628657	8925340
METER000002	01-04-2020 19:30	31628820	8925389
METER000002	01-04-2020 20:00	31628978	8925437
METER000002	01-04-2020 20:30	31629136	8925482
METER000002	01-04-2020 21:00	31629292	8925526
METER000002	01-04-2020 21:30	31629441	8925573
METER000002	01-04-2020 22:00	31629589	8925615
METER000002	01-04-2020 22:30	31629736	8925653
METER000002	01-04-2020 23:00	31629884	8925682
METER000002	01-04-2020 23:30	31630033	8925718
METER000002	02-04-2020 00:00	31630182	8925750
METER000002	02-04-2020 00:30	31630334	8925780
METER000002	02-04-2020 01:00	31630489	8925821
METER000002	02-04-2020 01:30	31630642	8925864
METER000002	02-04-2020 02:00	31630796	8925910
METER000002	02-04-2020 02:30	31630947	8925951
METER000002	02-04-2020 03:00	31631100	8925993
METER000002	02-04-2020 03:30	31631249	8926040
METER000002	02-04-2020 04:00	31631419	8926073
METER000002	02-04-2020 04:30	31631662	8926091
METER000002	02-04-2020 05:00	31631870	8926109
METER000002	02-04-2020 05:30	31632101	8926140
METER000002	02-04-2020 06:00	31632342	8926196
METER000002	02-04-2020 06:30	31632602	8926253
METER000002	02-04-2020 07:00	31632878	8926313
METER000002	02-04-2020 07:30	31633142	8926366
METER000002	02-04-2020 08:00	31633381	8926423
METER000002	02-04-2020 08:30	31633632	8926485
METER000002	02-04-2020 09:00	31633883	8926544
METER000002	02-04-2020 09:30	31634144	8926615
METER000002	02-04-2020 10:00	31634403	8926678
METER000002	02-04-2020 10:30	31634647	8926729
METER000002	02-04-2020 11:00	31634930	8926779
METER000002	02-04-2020 11:30	31635200	8926824
METER000002	02-04-2020 12:00	31635459	8926881
METER000002	02-04-2020 12:30	31635702	8926949
METER000002	02-04-2020 13:00	31635942	8927009
METER000002	02-04-2020 13:30	31636185	8927072
METER000002	02-04-2020 14:00	31636412	8927124
METER000002	02-04-2020 14:30	31636640	8927180
METER000002	02-04-2020 15:00	31636882	8927244
METER000002	02-04-2020 15:30	31637123	8927326
METER000002	02-04-2020 16:00	31637344	8927392
METER000002	02-04-2020 16:30	31637546	8927449
METER000002	02-04-2020 17:00	31637741	8927489
METER000002	02-04-2020 17:30	31637932	8927528
METER000002	02-04-2020 18:00	31638127	8927571
METER000002	02-04-2020 18:30	31638317	8927612
METER000002	02-04-2020 19:00	31638490	8927657
METER000002	02-04-2020 19:30	31638646	8927702
METER000002	02-04-2020 20:00	31638803	8927749
METER000002	02-04-2020 20:30	31638962	8927797
METER000002	02-04-2020 21:00	31639118	8927835
METER000002	02-04-2020 21:30	31639267	8927883
METER000002	02-04-2020 22:00	31639412	8927927
METER000002	02-04-2020 22:30	31639555	8927962
METER000002	02-04-2020 23:00	31639707	8927999
METER000002	02-04-2020 23:30	31639851	8928035
METER000002	03-04-2020 00:00	31640002	8928071
METER000002	03-04-2020 00:30	31640155	8928104
METER000002	03-04-2020 01:00	31640308	8928144
METER000002	03-04-2020 01:30	31640461	8928188
METER000002	03-04-2020 02:00	31640613	8928232
METER000002	03-04-2020 02:30	31640765	8928275
METER000002	03-04-2020 03:00	31640918	8928315
METER000002	03-04-2020 03:30	31641066	8928361
METER000002	03-04-2020 04:00	31641213	8928402
METER000002	03-04-2020 04:30	31641462	8928419
METER000002	03-04-2020 05:00	31641686	8928433
METER000002	03-04-2020 05:30	31641931	8928474
METER000002	03-04-2020 06:00	31642174	8928518
METER000002	03-04-2020 06:30	31642416	8928575
METER000002	03-04-2020 07:00	31642675	8928636
METER000002	03-04-2020 07:30	31642924	8928702
METER000002	03-04-2020 08:00	31643174	8928772
METER000002	03-04-2020 08:30	31643440	8928846
METER000002	03-04-2020 09:00	31643702	8928920
METER000002	03-04-2020 09:30	31643975	8928999
METER000002	03-04-2020 10:00	31644246	8929077
METER000002	03-04-2020 10:30	31644527	8929154
METER000002	03-04-2020 11:00	31644801	8929218
METER000002	03-04-2020 11:30	31645077	8929280
METER000002	03-04-2020 12:00	31645356	8929343
METER000002	03-04-2020 12:30	31645633	8929414
METER000002	03-04-2020 13:00	31645893	8929487
METER000002	03-04-2020 13:30	31646150	8929566
METER000002	03-04-2020 14:00	31646412	8929644
METER000002	03-04-2020 14:30	31646665	8929716
METER000002	03-04-2020 15:00	31646925	8929792
METER000002	03-04-2020 15:30	31647175	8929871
METER000002	03-04-2020 16:00	31647397	8929933
METER000002	03-04-2020 16:30	31647601	8929988
METER000002	03-04-2020 17:00	31647800	8930033
METER000002	03-04-2020 17:30	31647989	8930074
METER000002	03-04-2020 18:00	31648177	8930121
METER000002	03-04-2020 18:30	31648351	8930183
METER000002	03-04-2020 19:00	31648518	8930239
METER000002	03-04-2020 19:30	31648675	8930282
METER000002	03-04-2020 20:00	31648833	8930331
METER000002	03-04-2020 20:30	31648986	8930373
METER000002	03-04-2020 21:00	31649141	8930414
METER000002	03-04-2020 21:30	31649292	8930463
METER000002	03-04-2020 22:00	31649439	8930506
METER000002	03-04-2020 22:30	31649582	8930544
METER000002	03-04-2020 23:00	31649730	8930581
METER000002	03-04-2020 23:30	31649875	8930620
METER000002	04-04-2020 00:00	31650023	8930652
METER000002	04-04-2020 00:30	31650175	8930685
METER000002	04-04-2020 01:00	31650328	8930726
METER000002	04-04-2020 01:30	31650478	8930768
METER000002	04-04-2020 02:00	31650626	8930811
METER000002	04-04-2020 02:30	31650777	8930853
METER000002	04-04-2020 03:00	31650930	8930893
METER000002	04-04-2020 03:30	31651077	8930937
METER000002	04-04-2020 04:00	31651228	8930975
METER000002	04-04-2020 04:30	31651474	8930984
METER000002	04-04-2020 05:00	31651674	8930996
METER000002	04-04-2020 05:30	31651920	8931034
METER000002	04-04-2020 06:00	31652191	8931083
METER000002	04-04-2020 06:30	31652447	8931140
METER000002	04-04-2020 07:00	31652698	8931197
METER000002	04-04-2020 07:30	31652930	8931257
METER000002	04-04-2020 08:00	31653175	8931319
METER000002	04-04-2020 08:30	31653415	8931378
METER000002	04-04-2020 09:00	31653660	8931443
METER000002	04-04-2020 09:30	31653913	8931519
METER000002	04-04-2020 10:00	31654172	8931587
METER000002	04-04-2020 10:30	31654448	8931663
METER000002	04-04-2020 11:00	31654722	8931734
METER000002	04-04-2020 11:30	31654977	8931800
METER000002	04-04-2020 12:00	31655231	8931858
METER000002	04-04-2020 12:30	31655479	8931926
METER000002	04-04-2020 13:00	31655730	8931985
METER000002	04-04-2020 13:30	31655967	8932044
METER000002	04-04-2020 14:00	31656207	8932117
METER000002	04-04-2020 14:30	31656438	8932184
METER000002	04-04-2020 15:00	31656642	8932221
METER000002	04-04-2020 15:30	31656826	8932257
METER000002	04-04-2020 16:00	31657005	8932292
METER000002	04-04-2020 16:30	31657163	8932337
METER000002	04-04-2020 17:00	31657313	8932374
METER000002	04-04-2020 17:30	31657460	8932406
METER000002	04-04-2020 18:00	31657611	8932438
METER000002	04-04-2020 18:30	31657763	8932475
METER000002	04-04-2020 19:00	31657914	8932512
METER000002	04-04-2020 19:30	31658065	8932547
METER000002	04-04-2020 20:00	31658217	8932592
METER000002	04-04-2020 20:30	31658367	8932639
METER000002	04-04-2020 21:00	31658516	8932675
METER000002	04-04-2020 21:30	31658662	8932721
METER000002	04-04-2020 22:00	31658801	8932758
METER000002	04-04-2020 22:30	31658942	8932795
METER000002	04-04-2020 23:00	31659087	8932825
METER000002	04-04-2020 23:30	31659232	8932861
METER000002	05-04-2020 00:00	31659376	8932888
METER000002	05-04-2020 00:30	31659526	8932921
METER000002	05-04-2020 01:00	31659677	8932958
METER000002	05-04-2020 01:30	31659824	8932993
METER000002	05-04-2020 02:00	31659975	8933036
METER000002	05-04-2020 02:30	31660119	8933071
METER000002	05-04-2020 03:00	31660268	8933108
METER000002	05-04-2020 03:30	31660413	8933151
METER000002	05-04-2020 04:00	31660562	8933180
METER000002	05-04-2020 04:30	31660810	8933190
METER000002	05-04-2020 05:00	31661046	8933203
METER000002	05-04-2020 05:30	31661297	8933232
METER000002	05-04-2020 06:00	31661537	8933284
METER000002	05-04-2020 06:30	31661806	8933336
METER000002	05-04-2020 07:00	31662059	8933399
METER000002	05-04-2020 07:30	31662292	8933458
METER000002	05-04-2020 08:00	31662539	8933535
METER000002	05-04-2020 08:30	31662788	8933600
METER000002	05-04-2020 09:00	31663049	8933674
METER000002	05-04-2020 09:30	31663296	8933747
METER000002	05-04-2020 10:00	31663550	8933815
METER000002	05-04-2020 10:30	31663800	8933882
METER000002	05-04-2020 11:00	31664037	8933939
METER000002	05-04-2020 11:30	31664261	8933986
METER000002	05-04-2020 12:00	31664474	8934023
METER000002	05-04-2020 12:30	31664675	8934055
METER000002	05-04-2020 13:00	31664860	8934083
METER000002	05-04-2020 13:30	31665025	8934113
METER000002	05-04-2020 14:00	31665181	8934158
METER000002	05-04-2020 14:30	31665334	8934200
METER000002	05-04-2020 15:00	31665483	8934237
METER000002	05-04-2020 15:30	31665630	8934282
METER000002	05-04-2020 16:00	31665772	8934322
METER000002	05-04-2020 16:30	31665914	8934363
METER000002	05-04-2020 17:00	31666059	8934399
METER000002	05-04-2020 17:30	31666202	8934432
METER000002	05-04-2020 18:00	31666350	8934463
METER000002	05-04-2020 18:30	31666495	8934493
METER000002	05-04-2020 19:00	31666649	8934535
METER000002	05-04-2020 19:30	31666794	8934566
METER000002	05-04-2020 20:00	31666942	8934610
METER000002	05-04-2020 20:30	31667086	8934646
METER000002	05-04-2020 21:00	31667232	8934682
METER000002	05-04-2020 21:30	31667374	8934724
METER000002	05-04-2020 22:00	31667513	8934764
METER000002	05-04-2020 22:30	31667649	8934793
METER000002	05-04-2020 23:00	31667790	8934820
METER000002	05-04-2020 23:30	31667930	8934857
METER000002	06-04-2020 00:00	31668074	8934888
METER000002	06-04-2020 00:30	31668217	8934918
METER000002	06-04-2020 01:00	31668363	8934952
METER000002	06-04-2020 01:30	31668508	8934984
METER000002	06-04-2020 02:00	31668654	8935029
METER000002	06-04-2020 02:30	31668796	8935062
METER000002	06-04-2020 03:00	31668940	8935096
METER000002	06-04-2020 03:30	31669082	8935139
METER000002	06-04-2020 04:00	31669242	8935168
METER000002	06-04-2020 04:30	31669480	8935178
METER000002	06-04-2020 05:00	31669698	8935200
METER000002	06-04-2020 05:30	31669925	8935235
METER000002	06-04-2020 06:00	31670174	8935283
METER000002	06-04-2020 06:30	31670425	8935342
METER000002	06-04-2020 07:00	31670692	8935400
METER000002	06-04-2020 07:30	31670971	8935456
METER000002	06-04-2020 08:00	31671221	8935509
METER000002	06-04-2020 08:30	31671454	8935552
METER000002	06-04-2020 09:00	31671704	8935596
METER000002	06-04-2020 09:30	31671961	8935648
METER000002	06-04-2020 10:00	31672212	8935702
METER000002	06-04-2020 10:30	31672466	8935747
METER000002	06-04-2020 11:00	31672733	8935798
METER000002	06-04-2020 11:30	31673003	8935858
METER000002	06-04-2020 12:00	31673259	8935915
METER000002	06-04-2020 12:30	31673514	8935967
METER000002	06-04-2020 13:00	31673762	8936020
METER000002	06-04-2020 13:30	31674022	8936070
METER000002	06-04-2020 14:00	31674282	8936134
METER000002	06-04-2020 14:30	31674531	8936188
METER000002	06-04-2020 15:00	31674793	8936243
METER000002	06-04-2020 15:30	31675029	8936301
METER000002	06-04-2020 16:00	31675228	8936344
METER000002	06-04-2020 16:30	31675418	8936380
METER000002	06-04-2020 17:00	31675603	8936408
METER000002	06-04-2020 17:30	31675785	8936431
METER000002	06-04-2020 18:00	31675959	8936464
METER000002	06-04-2020 18:30	31676126	8936489
METER000002	06-04-2020 19:00	31676287	8936510
METER000002	06-04-2020 19:30	31676445	8936521
METER000002	06-04-2020 20:00	31676603	8936543
METER000002	06-04-2020 20:30	31676760	8936563
METER000002	06-04-2020 21:00	31676915	8936579
METER000002	06-04-2020 21:30	31677065	8936591
METER000002	06-04-2020 22:00	31677215	8936611
METER000002	06-04-2020 22:30	31677363	8936627
METER000002	06-04-2020 23:00	31677516	8936643
METER000002	06-04-2020 23:30	31677664	8936655
METER000002	07-04-2020 00:00	31677818	8936675
METER000002	07-04-2020 00:30	31677970	8936684
METER000002	07-04-2020 01:00	31678125	8936701
METER000002	07-04-2020 01:30	31678278	8936713
METER000002	07-04-2020 02:00	31678432	8936731
METER000002	07-04-2020 02:30	31678583	8936742
METER000002	07-04-2020 03:00	31678734	8936753
METER000002	07-04-2020 03:30	31678879	8936766
METER000002	07-04-2020 04:00	31679055	8936777
METER000002	07-04-2020 04:30	31679291	8936782
METER000002	07-04-2020 05:00	31679492	8936794
METER000002	07-04-2020 05:30	31679719	8936819
METER000002	07-04-2020 06:00	31679991	8936859
METER000002	07-04-2020 06:30	31680265	8936907
METER000002	07-04-2020 07:00	31680526	8936957
METER000002	07-04-2020 07:30	31680784	8937007
METER000002	07-04-2020 08:00	31681053	8937061
METER000002	07-04-2020 08:30	31681320	8937111
METER000002	07-04-2020 09:00	31681609	8937158
METER000002	07-04-2020 09:30	31681873	8937227
METER000002	07-04-2020 10:00	31682134	8937283
METER000002	07-04-2020 10:30	31682390	8937344
METER000002	07-04-2020 11:00	31682675	8937392
METER000002	07-04-2020 11:30	31682946	8937449
METER000002	07-04-2020 12:00	31683206	8937501
METER000002	07-04-2020 12:30	31683475	8937552
METER000002	07-04-2020 13:00	31683727	8937602
METER000002	07-04-2020 13:30	31683960	8937653
METER000002	07-04-2020 14:00	31684199	8937701
METER000002	07-04-2020 14:30	31684425	8937750
METER000002	07-04-2020 15:00	31684652	8937808
METER000002	07-04-2020 15:30	31684869	8937871
METER000002	07-04-2020 16:00	31685073	8937917
METER000002	07-04-2020 16:30	31685252	8937947
METER000002	07-04-2020 17:00	31685432	8937975
METER000002	07-04-2020 17:30	31685595	8938015
METER000002	07-04-2020 18:00	31685752	8938060
METER000002	07-04-2020 18:30	31685900	8938097
METER000002	07-04-2020 19:00	31686049	8938129
METER000002	07-04-2020 19:30	31686196	8938167
METER000002	07-04-2020 20:00	31686334	8938196
METER000002	07-04-2020 20:30	31686477	8938225
METER000002	07-04-2020 21:00	31686618	8938254
METER000002	07-04-2020 21:30	31686755	8938288
METER000002	07-04-2020 22:00	31686886	8938316
METER000002	07-04-2020 22:30	31687017	8938345
METER000002	07-04-2020 23:00	31687151	8938365
METER000002	07-04-2020 23:30	31687282	8938381
METER000002	08-04-2020 00:00	31687417	8938397
METER000002	08-04-2020 00:30	31687548	8938410
METER000002	08-04-2020 01:00	31687681	8938433
METER000002	08-04-2020 01:30	31687816	8938458
METER000002	08-04-2020 02:00	31687949	8938481
METER000002	08-04-2020 02:30	31688084	8938504
METER000002	08-04-2020 03:00	31688218	8938522
METER000002	08-04-2020 03:30	31688351	8938554
METER000002	08-04-2020 04:00	31688511	8938567
METER000002	08-04-2020 04:30	31688727	8938570
METER000002	08-04-2020 05:00	31688936	8938579
METER000002	08-04-2020 05:30	31689179	8938598
METER000002	08-04-2020 06:00	31689447	8938631
METER000002	08-04-2020 06:30	31689707	8938663
METER000002	08-04-2020 07:00	31689956	8938701
METER000002	08-04-2020 07:30	31690199	8938756
METER000002	08-04-2020 08:00	31690451	8938819
METER000002	08-04-2020 08:30	31690702	8938880
METER000002	08-04-2020 09:00	31690960	8938938
METER000002	08-04-2020 09:30	31691217	8938999
METER000002	08-04-2020 10:00	31691487	8939056
METER000002	08-04-2020 10:30	31691762	8939110
METER000002	08-04-2020 11:00	31692043	8939153
METER000002	08-04-2020 11:30	31692310	8939204
METER000002	08-04-2020 12:00	31692568	8939246
METER000002	08-04-2020 12:30	31692828	8939303
METER000002	08-04-2020 13:00	31693099	8939357
METER000002	08-04-2020 13:30	31693342	8939411
METER000002	08-04-2020 14:00	31693595	8939481
METER000002	08-04-2020 14:30	31693832	8939529
METER000002	08-04-2020 15:00	31694082	8939577
METER000002	08-04-2020 15:30	31694342	8939645
METER000002	08-04-2020 16:00	31694575	8939693
METER000002	08-04-2020 16:30	31694770	8939737
METER000002	08-04-2020 17:00	31694952	8939765
METER000002	08-04-2020 17:30	31695122	8939812
METER000002	08-04-2020 18:00	31695283	8939857
METER000002	08-04-2020 18:30	31695441	8939901
METER000002	08-04-2020 19:00	31695591	8939932
METER000002	08-04-2020 19:30	31695736	8939957
METER000002	08-04-2020 20:00	31695885	8939996
METER000002	08-04-2020 20:30	31696027	8940024
METER000002	08-04-2020 21:00	31696172	8940053
METER000002	08-04-2020 21:30	31696313	8940088
METER000002	08-04-2020 22:00	31696452	8940123
METER000002	08-04-2020 22:30	31696590	8940152
METER000002	08-04-2020 23:00	31696727	8940170
METER000002	08-04-2020 23:30	31696859	8940186
METER000002	09-04-2020 00:00	31696996	8940212
METER000002	09-04-2020 00:30	31697130	8940230
METER000002	09-04-2020 01:00	31697265	8940252
METER000002	09-04-2020 01:30	31697398	8940267
METER000002	09-04-2020 02:00	31697535	8940288
METER000002	09-04-2020 02:30	31697669	8940301
METER000002	09-04-2020 03:00	31697808	8940324
METER000002	09-04-2020 03:30	31697947	8940356
METER000002	09-04-2020 04:00	31698104	8940374
METER000002	09-04-2020 04:30	31698338	8940379
METER000002	09-04-2020 05:00	31698550	8940392
METER000002	09-04-2020 05:30	31698784	8940409
METER000002	09-04-2020 06:00	31699053	8940449
METER000002	09-04-2020 06:30	31699322	8940484
METER000002	09-04-2020 07:00	31699575	8940527
METER000002	09-04-2020 07:30	31699839	8940568
METER000002	09-04-2020 08:00	31700114	8940629
METER000002	09-04-2020 08:30	31700390	8940693
METER000002	09-04-2020 09:00	31700652	8940751
METER000002	09-04-2020 09:30	31700912	8940817
METER000002	09-04-2020 10:00	31701179	8940874
METER000002	09-04-2020 10:30	31701463	8940929
METER000002	09-04-2020 11:00	31701761	8940989
METER000002	09-04-2020 11:30	31702042	8941048
METER000002	09-04-2020 12:00	31702314	8941110
METER000002	09-04-2020 12:30	31702572	8941167
METER000002	09-04-2020 13:00	31702833	8941221
METER000002	09-04-2020 13:30	31703096	8941277
METER000002	09-04-2020 14:00	31703359	8941336
METER000002	09-04-2020 14:30	31703614	8941391
METER000002	09-04-2020 15:00	31703860	8941441
METER000002	09-04-2020 15:30	31704120	8941497
METER000002	09-04-2020 16:00	31704353	8941541
METER000002	09-04-2020 16:30	31704574	8941578
METER000002	09-04-2020 17:00	31704765	8941608
METER000002	09-04-2020 17:30	31704946	8941634
METER000002	09-04-2020 18:00	31705115	8941680
METER000002	09-04-2020 18:30	31705279	8941728
METER000002	09-04-2020 19:00	31705434	8941766
METER000002	09-04-2020 19:30	31705587	8941800
METER000002	09-04-2020 20:00	31705740	8941839
METER000002	09-04-2020 20:30	31705889	8941873
METER000002	09-04-2020 21:00	31706041	8941906
METER000002	09-04-2020 21:30	31706190	8941946
METER000002	09-04-2020 22:00	31706330	8941980
METER000002	09-04-2020 22:30	31706471	8942013
METER000002	09-04-2020 23:00	31706617	8942040
METER000002	09-04-2020 23:30	31706759	8942069
